Path,OLD_SampleName,SampleName,ReferenceGenome,ProviderNames,CacnesClusters_new,CacnesClusters_old,SepiClusters_new,SepiClusters_old,is_singleton
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4K_25YD72,8PB4K_25YD_72,,N972S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD73,8PB4C_25YD_73,,N973S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD74,8PB4C_25YD_74,,N974S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD75,8PB4C_25YD_75,,N975S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD76,8PB4C_25YD_76,,N976S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD77,8PB4C_25YD_77,,N977S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD78,8PB4C_25YD_78,,N978S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD79,8PB4C_25YD_79,,N979S954,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD80,8PB4C_25YD_80,,N980S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD81,8PB4C_25YD_81,,N981S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD82,8PB4C_25YD_82,,N982S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD83,8PB4C_25YD_83,,N983S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD84,8PB4C_25YD_84,,N984S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD85,8PB4C_25YD_85,,N985S954,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD86,8PB4C_25YD_86,,N986S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD87,8PB4C_25YD_87,,N987S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD88,8PB4C_25YD_88,,N988S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD89,8PB4C_25YD_89,,N989S954,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD90,8PB4C_25YD_90,,N990S954,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD91,8PB4C_25YD_91,,N991S954,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD92,8PB4C_25YD_92,,N992S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD93,8PB4C_25YD_93,,N993S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD94,8PB4C_25YD_94,,N994S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD95,8PB4C_25YD_95,,N995S954,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/5/split/,8PB4C_25YD96,8PB4C_25YD_96,,N996S954,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE1,8PA3F_25YE_1,,N901S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE2,8PA3F_25YE_2,,N902S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE3,8PA3F_25YE_3,,N903S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE4,8PA3F_25YE_4,,N904S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE5,8PA3F_25YE_5,,N905S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE6,8PA3F_25YE_6,,N906S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE7,8PA3F_25YE_7,,N907S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE8,8PA3F_25YE_8,,N908S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE9,8PA3F_25YE_9,,N909S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE10,8PA3F_25YE_10,,N910S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE11,8PA3F_25YE_11,,N911S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE12,8PA3F_25YE_12,,N912S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE13,8PA3F_25YE_13,,N913S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE14,8PA3F_25YE_14,,N914S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE15,8PA3F_25YE_15,,N915S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE16,8PA3F_25YE_16,,N916S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE17,8PA3F_25YE_17,,N917S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE18,8PA3F_25YE_18,,N918S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE19,8PA3F_25YE_19,,N919S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE20,8PA3F_25YE_20,,N920S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE21,8PA3F_25YE_21,,N921S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE22,8PA3F_25YE_22,,N922S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE23,8PA3F_25YE_23,,N923S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3F_25YE24,8PA3F_25YE_24,,N924S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE25,8PA3N_25YE_25,,N925S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE26,8PA3N_25YE_26,,N926S948,69,69,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE27,8PA3N_25YE_27,,N927S948,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE28,8PA3N_25YE_28,,N928S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE29,8PA3N_25YE_29,,N929S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE30,8PA3N_25YE_30,,N930S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE31,8PA3N_25YE_31,,N931S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE32,8PA3N_25YE_32,,N932S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE33,8PA3N_25YE_33,,N933S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE34,8PA3N_25YE_34,,N934S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE35,8PA3N_25YE_35,,N935S948,92,92,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE36,8PA3N_25YE_36,,N936S948,92,92,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE37,8PA3N_25YE_37,,N937S948,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE38,8PA3N_25YE_38,,N938S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE39,8PA3N_25YE_39,,N939S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE40,8PA3N_25YE_40,,N940S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE41,8PA3N_25YE_41,,N941S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE42,8PA3N_25YE_42,,N942S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE43,8PA3N_25YE_43,,N943S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE44,8PA3N_25YE_44,,N944S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE45,8PA3N_25YE_45,,N945S948,69,69,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE46,8PA3N_25YE_46,,N946S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE47,8PA3N_25YE_47,,N947S948,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3N_25YE48,8PA3N_25YE_48,,N948S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE49,8PA3K_25YE_49,,N949S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE50,8PA3K_25YE_50,,N950S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE51,8PA3K_25YE_51,,N951S948,126,0,0,0,TRUE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE52,8PA3K_25YE_52,,N952S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE53,8PA3K_25YE_53,,N953S948,70,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE54,8PA3K_25YE_54,,N954S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE55,8PA3K_25YE_55,,N955S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE56,8PA3K_25YE_56,,N956S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE57,8PA3K_25YE_57,,N957S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE58,8PA3K_25YE_58,,N958S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE59,8PA3K_25YE_59,,N959S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE60,8PA3K_25YE_60,,N960S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE61,8PA3K_25YE_61,,N961S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE62,8PA3K_25YE_62,,N962S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE63,8PA3K_25YE_63,,N963S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE64,8PA3K_25YE_64,,N964S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE65,8PA3K_25YE_65,,N965S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE66,8PA3K_25YE_66,,N966S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE67,8PA3K_25YE_67,,N967S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE68,8PA3K_25YE_68,,N968S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE69,8PA3K_25YE_69,,N969S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE70,8PA3K_25YE_70,,N970S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE71,8PA3K_25YE_71,,N971S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3K_25YE72,8PA3K_25YE_72,,N972S948,92,92,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE73,8PA3C_25YE_73,,N973S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE74,8PA3C_25YE_74,,N974S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE75,8PA3C_25YE_75,,N975S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE76,8PA3C_25YE_76,,N976S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE77,8PA3C_25YE_77,,N977S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE78,8PA3C_25YE_78,,N978S948,125,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE79,8PA3C_25YE_79,,N979S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE80,8PA3C_25YE_80,,N980S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE81,8PA3C_25YE_81,,N981S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE82,8PA3C_25YE_82,,N982S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE83,8PA3C_25YE_83,,N983S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE84,8PA3C_25YE_84,,N984S948,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE85,8PA3C_25YE_85,,N985S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE86,8PA3C_25YE_86,,N986S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE87,8PA3C_25YE_87,,N987S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE88,8PA3C_25YE_88,,N988S948,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE89,8PA3C_25YE_89,,N989S948,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE90,8PA3C_25YE_90,,N990S948,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE91,8PA3C_25YE_91,,N991S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE92,8PA3C_25YE_92,,N992S948,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE93,8PA3C_25YE_93,,N993S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE94,8PA3C_25YE_94,,N994S948,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE95,8PA3C_25YE_95,,N995S948,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/6/split/,8PA3C_25YE96,8PA3C_25YE_96,,N996S948,67,67,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH1,8AB1F_25YH_1,,N901S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH2,8AB1F_25YH_2,,N902S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH3,8AB1F_25YH_3,,N903S907,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH4,8AB1F_25YH_4,,N904S907,0,0,46,46,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH5,8AB1F_25YH_5,,N905S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH6,8AB1F_25YH_6,,N906S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH7,8AB1F_25YH_7,,N907S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH8,8AB1F_25YH_8,,N908S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH9,8AB1F_25YH_9,,N909S907,68,68,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH10,8AB1F_25YH_10,,N910S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH11,8AB1F_25YH_11,,N911S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH12,8AB1F_25YH_12,,N912S907,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH13,8AB1F_25YH_13,,N913S907,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH14,8AB1F_25YH_14,,N914S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH15,8AB1F_25YH_15,,N915S907,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH16,8AB1F_25YH_16,,N916S907,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH17,8AB1F_25YH_17,,N917S907,0,0,46,46,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH18,8AB1F_25YH_18,,N918S907,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH19,8AB1F_25YH_19,,N919S907,0,0,46,46,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH20,8AB1F_25YH_20,,N920S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH21,8AB1F_25YH_21,,N921S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH22,8AB1F_25YH_22,,N922S907,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH23,8AB1F_25YH_23,,N923S907,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1F_25YH24,8AB1F_25YH_24,,N924S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH25,8AB1N_25YH_25,,N925S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH26,8AB1N_25YH_26,,N926S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH27,8AB1N_25YH_27,,N927S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH28,8AB1N_25YH_28,,N928S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH29,8AB1N_25YH_29,,N929S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH30,8AB1N_25YH_30,,N930S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH31,8AB1N_25YH_31,,N931S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH32,8AB1N_25YH_32,,N932S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH33,8AB1N_25YH_33,,N933S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH34,8AB1N_25YH_34,,N934S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH35,8AB1N_25YH_35,,N935S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH36,8AB1N_25YH_36,,N936S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH37,8AB1N_25YH_37,,N937S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH38,8AB1N_25YH_38,,N938S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH39,8AB1N_25YH_39,,N939S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH40,8AB1N_25YH_40,,N940S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH41,8AB1N_25YH_41,,N941S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH42,8AB1N_25YH_42,,N942S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH43,8AB1N_25YH_43,,N943S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH44,8AB1N_25YH_44,,N944S907,127,0,0,0,TRUE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH45,8AB1N_25YH_45,,N945S907,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH46,8AB1N_25YH_46,,N946S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH47,8AB1N_25YH_47,,N947S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1N_25YH48,8AB1N_25YH_48,,N948S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1K_25YH49,8AB1K_25YH_49,,N949S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/7/split/,8AB1K_25YH50,8AB1K_25YH_50,,N950S907,0,0,0,0,FALSE
