PATH_ls,SAMPLE_ls,REF_Genome_ls,OUTGROUP_ls
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_17,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_18,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_19,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_20,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_21,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_22,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_23,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3F_23YCS_24,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3N_23YCS_25,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3N_23YCS_26,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PB3N_23YCS_27,Pacnes_C1,0
